ID,custom_color,
ENSG00000184428,magenta,
ENSG00000169609,magenta,
ENSG00000171865,magenta,
ENSG00000154258,magenta,
ENSG00000116171,magenta,
ENSG00000111696,magenta,
ENSG00000088179,magenta,
ENSG00000182712,magenta,
ENSG00000161533,magenta,
ENSG00000111716,magenta,
ENSG00000182362,magenta,
ENSG00000169567,magenta,
ENSG00000143627,magenta,
ENSG00000090432,magenta,
ENSG00000166548,magenta,
ENSG00000116771,magenta,
ENSG00000134326,magenta,
ENSG00000015475,magenta,
ENSG00000213465,magenta,
ENSG00000213463,magenta,
ENSG00000168958,magenta,
ENSG00000169738,magenta,
ENSG00000170502,magenta,
ENSG00000242110,magenta,
ENSG00000170917,magenta,
ENSG00000030110,magenta,
ENSG00000102967,magenta,
ENSG00000069535,magenta,
ENSG00000143198,magenta,
ENSG00000162836,magenta,
ENSG00000175581,magenta,
ENSG00000172482,magenta,
ENSG00000100243,magenta,
ENSG00000182810,magenta,
ENSG00000176171,magenta,
ENSG00000132781,magenta,
ENSG00000178605,magenta,
ENSG00000140459,magenta,
ENSG00000109180,magenta,
ENSG00000123600,magenta,
ENSG00000165526,magenta,
ENSG00000172113,magenta,
ENSG00000105701,magenta,
ENSG00000160703,magenta,
ENSG00000110074,magenta,
ENSG00000162851,magenta,
ENSG00000163644,magenta,
ENSG00000198888,magenta,
ENSG00000174099,magenta,
ENSG00000165028,magenta,
ENSG00000065057,magenta,
ENSG00000183605,magenta,
ENSG00000169100,magenta,
ENSG00000114026,magenta,
ENSG00000213339,magenta,
ENSG00000042286,magenta,
ENSG00000167815,magenta,
ENSG00000112234,magenta,
ENSG00000119927,magenta,
ENSG00000137824,magenta,
ENSG00000232838,magenta,
ENSG00000189221,magenta,
ENSG00000189227,magenta,
ENSG00000165949,magenta,
ENSG00000132763,magenta,
ENSG00000134419,magenta,
ENSG00000116791,magenta,
ENSG00000183010,magenta,
ENSG00000186081,magenta,
ENSG00000198755,magenta,
ENSG00000185973,magenta,
ENSG00000173726,magenta,
ENSG00000164587,magenta,
ENSG00000162377,magenta,
ENSG00000100335,magenta,
ENSG00000285025,magenta,
ENSG00000143653,magenta,
ENSG00000166920,magenta,
ENSG00000104765,magenta,
ENSG00000215251,magenta,
ENSG00000116288,magenta,
ENSG00000054523,magenta,
ENSG00000106603,magenta,
ENSG00000212907,magenta,
ENSG00000089163,magenta,
ENSG00000137288,magenta,
ENSG00000174840,magenta,
ENSG00000103024,magenta,
ENSG00000132153,magenta,
ENSG00000164896,magenta,
ENSG00000169519,magenta,
ENSG00000019186,magenta,
ENSG00000125779,magenta,
ENSG00000174990,magenta,
ENSG00000168268,magenta,
ENSG00000170634,magenta,
ENSG00000160072,magenta,
ENSG00000167112,magenta,
ENSG00000165644,magenta,
ENSG00000169169,magenta,
ENSG00000174928,magenta,
ENSG00000197157,magenta,
ENSG00000174606,magenta,
ENSG00000123131,magenta,
ENSG00000135624,magenta,
ENSG00000185624,magenta,
ENSG00000169188,magenta,
ENSG00000128050,magenta,
ENSG00000137463,magenta,
ENSG00000119431,magenta,
ENSG00000179988,magenta,
ENSG00000179142,magenta,
ENSG00000138363,magenta,
ENSG00000222011,magenta,
ENSG00000141682,magenta,
ENSG00000117862,magenta,
ENSG00000033050,magenta,
ENSG00000285292,magenta,
ENSG00000182134,magenta,
ENSG00000111012,magenta,
ENSG00000256525,magenta,
ENSG00000152683,magenta,
ENSG00000133878,magenta,
ENSG00000167468,magenta,
ENSG00000197208,magenta,
ENSG00000093010,magenta,
ENSG00000006282,magenta,
ENSG00000174021,magenta,
ENSG00000164366,magenta,
ENSG00000008405,magenta,
ENSG00000068366,magenta,
ENSG00000125871,magenta,
ENSG00000104412,magenta,
ENSG00000115468,magenta,
ENSG00000100596,magenta,
ENSG00000106541,magenta,
ENSG00000125458,magenta,
ENSG00000266412,magenta,
ENSG00000204099,magenta,
ENSG00000006530,magenta,
ENSG00000167264,magenta,
ENSG00000025772,magenta,
ENSG00000139437,magenta,
ENSG00000237289,magenta,
ENSG00000183648,magenta,
ENSG00000064012,magenta,
ENSG00000171552,magenta,
ENSG00000182899,magenta,
ENSG00000170632,magenta,
ENSG00000158402,magenta,
ENSG00000118508,magenta,
ENSG00000166394,magenta,
ENSG00000135631,magenta,
ENSG00000113272,magenta,
ENSG00000113384,magenta,
ENSG00000138078,magenta,
ENSG00000124279,magenta,
ENSG00000121289,magenta,
ENSG00000070081,magenta,
ENSG00000110719,magenta,
ENSG00000188554,magenta,
ENSG00000117906,magenta,
ENSG00000141756,magenta,
ENSG00000155542,magenta,
ENSG00000153574,magenta,
ENSG00000135862,magenta,
ENSG00000002330,magenta,
ENSG00000171791,magenta,
ENSG00000129473,magenta,
ENSG00000258643,magenta,
ENSG00000104936,magenta,
ENSG00000138346,magenta,
ENSG00000198695,magenta,
ENSG00000100601,magenta,
ENSG00000100151,magenta,
ENSG00000108599,magenta,
ENSG00000178694,magenta,
ENSG00000174740,magenta,
ENSG00000146250,magenta,
ENSG00000145246,magenta,
ENSG00000122335,magenta,
ENSG00000136874,magenta,
ENSG00000171103,magenta,
ENSG00000107020,magenta,
ENSG00000109475,magenta,
ENSG00000187742,magenta,
ENSG00000214827,magenta,
ENSG00000178074,magenta,
ENSG00000188611,magenta,
ENSG00000169504,magenta,
ENSG00000099940,magenta,
ENSG00000066651,magenta,
ENSG00000254636,magenta,
ENSG00000174243,black,splicing
ENSG00000106245,black,
ENSG00000137168,black,
ENSG00000163714,black,
ENSG00000163882,black,
ENSG00000167978,black,
ENSG00000100836,black,
ENSG00000111196,black,
ENSG00000181222,black,
ENSG00000110107,black,
ENSG00000139343,black,
ENSG00000107105,black,
ENSG00000101138,black,
ENSG00000185250,black,
ENSG00000168566,black,
ENSG00000169249,black,
ENSG00000183431,black,
ENSG00000183684,black,
ENSG00000150316,black,
ENSG00000060339,black,
ENSG00000105258,black,
ENSG00000099817,black,
ENSG00000104897,black,
ENSG00000133226,black,
ENSG00000198231,black,
ENSG00000165494,black,
ENSG00000003756,black,
ENSG00000047315,black,
ENSG00000168883,black,
ENSG00000161265,black,
ENSG00000169976,black,
ENSG00000116754,black,
ENSG00000116752,black,
ENSG00000136709,black,
ENSG00000100410,black,
ENSG00000108654,black,
ENSG00000204560,black,
ENSG00000273559,black,
ENSG00000145833,black,
ENSG00000143368,black,
ENSG00000175467,black,
ENSG00000102978,black,
ENSG00000149532,black,
ENSG00000116350,black,
ENSG00000162385,black,
ENSG00000117614,black,
ENSG00000102103,black,
ENSG00000115524,black,
ENSG00000170144,black,
ENSG00000096401,black,
ENSG00000185946,black,
ENSG00000161547,black,
ENSG00000011304,black,
ENSG00000105618,black,
ENSG00000119953,black,
ENSG00000177700,black,
ENSG00000130332,black,
ENSG00000063244,black,
ENSG00000005075,black,
ENSG00000143977,black,
ENSG00000068394,black,
ENSG00000135829,black,
ENSG00000104824,black,
ENSG00000188342,black,
ENSG00000169813,black,
ENSG00000100142,black,
ENSG00000130520,black,
ENSG00000100319,black,
ENSG00000165934,black,
ENSG00000196504,black,
ENSG00000125351,black,
ENSG00000077312,black,
ENSG00000104852,black,
ENSG00000147669,black,
ENSG00000169564,black,
ENSG00000085872,black,
ENSG00000177733,black,
ENSG00000145216,black,
ENSG00000086589,black,
ENSG00000090060,black,
ENSG00000060688,black,
ENSG00000136527,black,
ENSG00000125755,black,
ENSG00000112081,black,
ENSG00000169045,black,
ENSG00000126698,black,
ENSG00000169217,black,
ENSG00000136937,black,
ENSG00000050767,black,
ENSG00000089280,black,
ENSG00000139168,black,
ENSG00000147274,black,
ENSG00000168066,black,
ENSG00000101161,black,
ENSG00000134748,black,
ENSG00000171566,black,
ENSG00000106355,black,
ENSG00000071894,black,
ENSG00000240344,black,
ENSG00000105323,black,
ENSG00000165119,black,
ENSG00000153015,black,
ENSG00000090470,black,
ENSG00000099995,black,
ENSG00000163510,black,
ENSG00000128534,black,
ENSG00000125870,black,
ENSG00000134453,black,
ENSG00000182004,black,
ENSG00000171960,black,
ENSG00000131013,black,
ENSG00000100603,black,
ENSG00000101811,black,
ENSG00000138668,black,
ENSG00000066044,black,
ENSG00000144231,black,
ENSG00000122566,black,
ENSG00000120688,black,
ENSG00000114503,black,
ENSG00000140829,black,
ENSG00000109971,black,
ENSG00000174231,black,
ENSG00000105705,black,
ENSG00000205937,black,
ENSG00000125944,black,
ENSG00000124562,black,
ENSG00000100028,black,
ENSG00000197111,black,
ENSG00000101343,black,
ENSG00000124193,black,
ENSG00000125743,black,
ENSG00000189091,black,
ENSG00000119203,black,
ENSG00000168002,black,
ENSG00000109606,black,
ENSG00000160201,black,
ENSG00000124380,black,
ENSG00000144028,black,
ENSG00000170860,black,
ENSG00000111786,black,
ENSG00000135486,black,
ENSG00000161981,black,
ENSG00000172409,black,
ENSG00000115875,black,
ENSG00000087365,black,
ENSG00000273173,black,
ENSG00000153187,black,
ENSG00000131876,black,
ENSG00000167088,black,
ENSG00000176102,black,
ENSG00000084072,black,
ENSG00000184209,black,
ENSG00000021776,black,
ENSG00000125835,black,
ENSG00000164167,black,
ENSG00000076924,black,
ENSG00000113593,black,
ENSG00000108883,black,
ENSG00000240682,black,
ENSG00000115128,black,
ENSG00000265241,black,
ENSG00000141543,black,
ENSG00000126945,black,
ENSG00000100650,black,
ENSG00000160917,black,
ENSG00000125651,black,
ENSG00000143294,black,
ENSG00000168438,black,
ENSG00000117360,black,
ENSG00000141759,black,
ENSG00000084463,black,
ENSG00000065978,black,
ENSG00000167005,black,
ENSG00000136875,black,
ENSG00000204392,black,
ENSG00000087087,black,
ENSG00000132792,black,
ENSG00000179950,black,
ENSG00000100138,black,
ENSG00000261796,black,
ENSG00000128739,black,
ENSG00000136450,black,
ENSG00000099783,black,
ENSG00000092199,black,
ENSG00000177613,black,
