"Node1","Node2","Score"
"ENSG00000182771","ENSG00000166501","0.3"
"ENSG00000173039","ENSG00000073756","0.3"
"ENSG00000130816","ENSG00000186951","0.3"
"ENSG00000111640","ENSG00000127955","0.3"
"ENSG00000072310","ENSG00000106366","0.3"
"ENSG00000100393","ENSG00000254647","0.3"
"ENSG00000067900","ENSG00000141510","0.3"
"ENSG00000162374","ENSG00000186868","0.3"
"ENSG00000101144","ENSG00000123454","0.3"
"ENSG00000135346","ENSG00000142208","0.3"
"ENSG00000254647","ENSG00000106366","0.3"
"ENSG00000186868","ENSG00000105409","0.3"
"ENSG00000136869","ENSG00000100985","0.3"
"ENSG00000091831","ENSG00000110944","0.3"
"ENSG00000154229","ENSG00000140443","0.3"
"ENSG00000019991","ENSG00000132170","0.3"
"ENSG00000182771","ENSG00000162374","0.3"
"ENSG00000096717","ENSG00000186868","0.3"
"ENSG00000082701","ENSG00000148400","0.3"
"ENSG00000151729","ENSG00000110436","0.3"
"ENSG00000182771","ENSG00000110955","0.3"
"ENSG00000153162","ENSG00000181856","0.3"
"ENSG00000136869","ENSG00000145675","0.3"
"ENSG00000125398","ENSG00000014216","0.3"
"ENSG00000186868","ENSG00000168646","0.3"
"ENSG00000132170","ENSG00000181856","0.9"
"ENSG00000131981","ENSG00000100985","0.3"
"ENSG00000125378","ENSG00000140443","0.3"
"ENSG00000148400","ENSG00000108821","0.9"
"ENSG00000112062","ENSG00000100393","1"
"ENSG00000136869","ENSG00000169429","0.9"
"ENSG00000168036","ENSG00000008056","0.3"
"ENSG00000109320","ENSG00000136244","0.3"
"ENSG00000091831","ENSG00000100393","0.3"
"ENSG00000118260","ENSG00000155511","0.3"
"ENSG00000183072","ENSG00000096717","0.3"
"ENSG00000122641","ENSG00000125398","0.3"
"ENSG00000173039","ENSG00000019991","0.3"
"ENSG00000106546","ENSG00000109320","0.3"
"ENSG00000101144","ENSG00000140009","0.3"
"ENSG00000142319","ENSG00000148498","0.3"
"ENSG00000091831","ENSG00000171855","0.3"
"ENSG00000083799","ENSG00000198400","0.3"
"ENSG00000112715","ENSG00000169710","0.9"
"ENSG00000109320","ENSG00000232810","0.9"
"ENSG00000091831","ENSG00000147437","0.9"
"ENSG00000186951","ENSG00000169710","0.9"
"ENSG00000105851","ENSG00000082701","0.3"
"ENSG00000136244","ENSG00000109424","0.3"
"ENSG00000136869","ENSG00000153162","0.3"
"ENSG00000101144","ENSG00000168542","0.3"
"ENSG00000140009","ENSG00000078369","0.3"
"ENSG00000245848","ENSG00000109424","0.3"
"ENSG00000137090","ENSG00000140009","0.3"
"ENSG00000232810","ENSG00000132646","0.3"
"ENSG00000186951","ENSG00000242252","0.9"
"ENSG00000025434","ENSG00000109424","0.3"
"ENSG00000118260","ENSG00000170323","0.3"
"ENSG00000142208","ENSG00000075624","0.3"
"ENSG00000125378","ENSG00000110955","0.3"
"ENSG00000132170","ENSG00000165029","0.9"
"ENSG00000152822","ENSG00000165025","0.3"
"ENSG00000153162","ENSG00000174697","0.3"
"ENSG00000091831","ENSG00000139549","0.3"
"ENSG00000245848","ENSG00000131196","0.3"
"ENSG00000171855","ENSG00000131196","0.3"
"ENSG00000232810","ENSG00000124253","0.9"
"ENSG00000141480","ENSG00000196689","0.3"
"ENSG00000173039","ENSG00000115008","0.3"
"ENSG00000169057","ENSG00000125378","0.3"
"ENSG00000136869","ENSG00000174697","0.9"
"ENSG00000182771","ENSG00000157540","0.3"
"ENSG00000181092","ENSG00000136869","0.3"
"ENSG00000082701","ENSG00000169047","0.3"
"ENSG00000140443","ENSG00000154342","0.3"
"ENSG00000186951","ENSG00000159640","0.3"
"ENSG00000182578","ENSG00000168610","0.3"
"ENSG00000135346","ENSG00000106546","0.3"
"ENSG00000091831","ENSG00000172046","0.3"
"ENSG00000171720","ENSG00000124253","0.9"
"ENSG00000180530","ENSG00000124253","0.3"
"ENSG00000143013","ENSG00000132170","0.3"
"ENSG00000132170","ENSG00000106366","0.3"
"ENSG00000140009","ENSG00000125730","0.9"
"ENSG00000182771","ENSG00000078674","0.3"
"ENSG00000105974","ENSG00000112062","0.3"
"ENSG00000136244","ENSG00000181092","0.9"
"ENSG00000179094","ENSG00000136244","0.3"
"ENSG00000115008","ENSG00000245848","0.3"
"ENSG00000136869","ENSG00000142208","0.3"
"ENSG00000106546","ENSG00000125730","0.3"
"ENSG00000180530","ENSG00000072310","0.3"
"ENSG00000132170","ENSG00000104918","0.9"
"ENSG00000175387","ENSG00000245848","0.3"
"ENSG00000110195","ENSG00000168036","0.3"
"ENSG00000186868","ENSG00000167513","0.3"
"ENSG00000173039","ENSG00000185591","0.9"
"ENSG00000091831","ENSG00000165272","0.9"
