ID,custom_color,
ENSG00000164258,darkred,
ENSG00000105364,darkred,
ENSG00000108561,darkred,
ENSG00000107959,darkred,
ENSG00000101019,darkred,
ENSG00000162910,darkred,
ENSG00000278619,darkred,
ENSG00000116353,darkred,
ENSG00000135900,darkred,
ENSG00000119471,darkred,
ENSG00000120333,darkred,
ENSG00000197150,darkred,
ENSG00000171953,darkred,
ENSG00000139180,darkred,
ENSG00000168275,darkred,
ENSG00000099821,darkred,
ENSG00000136003,darkred,
ENSG00000130347,darkred,
ENSG00000197444,darkred,
ENSG00000103507,darkred,
ENSG00000164347,darkred,
ENSG00000123545,darkred,
ENSG00000125434,darkred,
ENSG00000108528,darkred,
ENSG00000150779,darkred,
ENSG00000100294,darkred,
ENSG00000181873,darkred,
ENSG00000215021,darkred,
ENSG00000132676,darkred,
ENSG00000103121,darkred,
ENSG00000205138,darkred,
ENSG00000239789,darkred,
ENSG00000147576,darkred,
ENSG00000285791,darkred,
ENSG00000244005,darkred,
ENSG00000101247,darkred,
ENSG00000158042,darkred,
ENSG00000136463,darkred,
ENSG00000171109,darkred,
ENSG00000196850,darkred,
ENSG00000174547,darkred,
ENSG00000131143,darkred,
ENSG00000145494,darkred,
ENSG00000172172,darkred,
ENSG00000083720,darkred,
ENSG00000135940,darkred,
ENSG00000005882,darkred,
ENSG00000023330,darkred,
ENSG00000243147,darkred,
ENSG00000135297,darkred,
ENSG00000121897,darkred,
ENSG00000128609,darkred,
ENSG00000165264,darkred,
ENSG00000128654,darkred,
ENSG00000172340,darkred,
ENSG00000137714,darkred,
ENSG00000100075,darkred,
ENSG00000147586,darkred,
ENSG00000105197,darkred,
ENSG00000165637,darkred,
ENSG00000181035,darkred,
ENSG00000196683,darkred,
ENSG00000104823,darkred,
ENSG00000074582,darkred,
ENSG00000132591,darkred,
ENSG00000187118,darkred,
ENSG00000086504,darkred,
ENSG00000123297,darkred,
ENSG00000165060,darkred,
ENSG00000285130,darkred,
ENSG00000169599,darkred,
ENSG00000139131,darkred,
ENSG00000197345,darkred,
ENSG00000159423,darkred,
ENSG00000158882,darkred,
ENSG00000137806,darkred,
ENSG00000140990,darkred,
ENSG00000196177,darkred,
ENSG00000135972,darkred,
ENSG00000072778,darkred,
ENSG00000167113,darkred,
ENSG00000137547,darkred,
ENSG00000131495,darkred,
ENSG00000143314,darkred,
ENSG00000144381,darkred,
ENSG00000168653,darkred,
ENSG00000147853,darkred,
ENSG00000172115,darkred,
ENSG00000027001,darkred,
ENSG00000186687,darkred,
ENSG00000095321,darkred,
ENSG00000114054,darkred,
ENSG00000125445,darkred,
ENSG00000114686,darkred,
ENSG00000100033,darkred,
ENSG00000175198,darkred,
ENSG00000078070,darkred,
ENSG00000128626,darkred,
ENSG00000162129,darkred,
ENSG00000152256,darkred,
ENSG00000149792,darkred,
ENSG00000112695,darkred,
ENSG00000171202,darkred,
ENSG00000121310,darkred,
ENSG00000004961,darkred,
ENSG00000106049,darkred,
ENSG00000115364,darkred,
ENSG00000171421,darkred,
ENSG00000174032,darkred,
ENSG00000161267,darkred,
ENSG00000145982,darkred,
ENSG00000131269,darkred,
ENSG00000173171,darkred,
ENSG00000267855,darkred,
ENSG00000134375,darkred,
ENSG00000143149,darkred,
ENSG00000163319,darkred,
ENSG00000247626,darkred,
ENSG00000119711,darkred,
ENSG00000161513,darkred,
ENSG00000257218,darkred,
ENSG00000126602,darkred,
ENSG00000151498,darkred,
ENSG00000111275,darkred,
ENSG00000108179,darkred,
ENSG00000177370,darkred,
ENSG00000128928,darkred,
ENSG00000087299,darkred,
ENSG00000105755,darkred,
ENSG00000242485,darkred,
ENSG00000005022,darkred,
ENSG00000115840,darkred,
ENSG00000266472,darkred,
ENSG00000100216,darkred,
ENSG00000167315,darkred,
ENSG00000185414,darkred,
ENSG00000103423,darkred,
ENSG00000090266,darkred,
ENSG00000074071,darkred,
ENSG00000105379,darkred,
ENSG00000127184,darkred,
ENSG00000106554,darkred,
ENSG00000115520,darkred,
ENSG00000176715,darkred,
ENSG00000004142,darkred,
ENSG00000183048,darkred,
ENSG00000004864,darkred,
ENSG00000067992,darkred,
ENSG00000151376,darkred,
ENSG00000082515,darkred,
ENSG00000182054,darkred,
ENSG00000105607,darkred,
ENSG00000136522,darkred,
ENSG00000138777,darkred,
ENSG00000143436,darkred,
ENSG00000250479,darkred,
ENSG00000116874,darkred,
ENSG00000125454,darkred,
ENSG00000145439,darkred,
ENSG00000183172,darkred,
ENSG00000063854,darkred,
ENSG00000161281,darkred,
ENSG00000148824,darkred,
ENSG00000178449,darkred,
ENSG00000184752,darkred,
ENSG00000182180,darkred,
ENSG00000120832,darkred,
ENSG00000115159,darkred,
ENSG00000130414,darkred,
ENSG00000151366,darkred,
ENSG00000119705,darkred,
ENSG00000198899,darkred,
ENSG00000198712,darkred,
ENSG00000075336,darkred,
ENSG00000119421,darkred,
ENSG00000115419,darkred,
ENSG00000147123,darkred,
ENSG00000181192,darkred,
ENSG00000115042,darkred,
ENSG00000204228,darkred,
ENSG00000137133,darkred,
ENSG00000144029,darkred,
ENSG00000204564,darkred,
ENSG00000176422,darkred,
ENSG00000175536,darkred,
ENSG00000104325,darkred,
ENSG00000125901,darkred,
ENSG00000102743,darkred,
ENSG00000160194,darkred,
ENSG00000137274,darkred,
ENSG00000165283,darkred,
ENSG00000148450,darkred,
ENSG00000103642,darkred,
ENSG00000130204,darkred,
ENSG00000148339,darkred,
ENSG00000173137,darkred,
ENSG00000111271,darkred,
ENSG00000102763,darkred,
ENSG00000137500,darkred,
ENSG00000007923,darkred,
ENSG00000125652,darkred,
ENSG00000178445,darkred,
ENSG00000238205,darkred,
ENSG00000159445,darkred,
ENSG00000106028,darkred,
ENSG00000108826,darkred,
ENSG00000100209,darkred,
ENSG00000048544,darkred,
ENSG00000162433,darkred,
ENSG00000197785,darkred,
ENSG00000116221,darkred,
ENSG00000148334,darkred,
ENSG00000184470,darkred,
ENSG00000183549,darkred,
ENSG00000122873,darkred,
ENSG00000182154,darkred,
ENSG00000243927,darkred,
ENSG00000214026,darkred,
ENSG00000133028,darkred,
ENSG00000100116,darkred,
ENSG00000120254,darkred,
ENSG00000198721,darkred,
ENSG00000156467,darkred,
ENSG00000160124,darkred,
ENSG00000131844,darkred,
ENSG00000124370,darkred,
ENSG00000124615,darkred,
ENSG00000146085,darkred,
ENSG00000122696,darkred,
ENSG00000197912,darkred,
ENSG00000138138,darkred,
ENSG00000154814,darkred,
ENSG00000101181,darkred,
ENSG00000117593,darkred,
ENSG00000111639,darkred,
ENSG00000173599,darkred,
ENSG00000125246,darkred,
ENSG00000135241,darkred,
ENSG00000103150,darkred,
ENSG00000145337,darkred,
ENSG00000126768,darkred,
ENSG00000106591,darkred,
ENSG00000144741,darkred,
ENSG00000250799,darkred,
ENSG00000114021,darkred,
ENSG00000082212,darkred,
ENSG00000178952,darkred,
ENSG00000156885,darkred,
ENSG00000014824,darkred,
ENSG00000144559,darkred,
ENSG00000265354,darkred,
ENSG00000155906,darkred,
ENSG00000116688,darkred,
ENSG00000213221,darkred,
ENSG00000163528,darkred,
ENSG00000004779,darkred,
ENSG00000166743,darkred,
ENSG00000183513,darkred,
ENSG00000173085,darkred,
ENSG00000164494,darkred,
ENSG00000113790,darkred,
ENSG00000213619,darkred,
ENSG00000135776,darkred,
ENSG00000131730,darkred,
ENSG00000131368,darkred,
ENSG00000177646,darkred,
ENSG00000133983,darkred,
ENSG00000177150,darkred,
ENSG00000112304,darkred,
ENSG00000110090,darkred,
ENSG00000198814,darkred,
ENSG00000157326,darkred,
ENSG00000186314,darkred,
ENSG00000134905,darkred,
ENSG00000099795,darkred,
ENSG00000023572,darkred,
ENSG00000112996,darkred,
ENSG00000284194,darkred,
ENSG00000072506,darkred,
ENSG00000137513,darkred,
ENSG00000156990,darkred,
ENSG00000139531,darkred,
ENSG00000123453,darkred,
ENSG00000132541,darkred,
ENSG00000176340,darkred,
ENSG00000116096,darkred,
ENSG00000115204,darkred,
ENSG00000180011,darkred,
ENSG00000112110,darkred,
ENSG00000137124,darkred,
ENSG00000172586,darkred,
ENSG00000126953,darkred,
ENSG00000078668,darkred,
ENSG00000085491,darkred,
ENSG00000060762,darkred,
ENSG00000177542,darkred,
ENSG00000151475,darkred,
ENSG00000182902,darkred,
ENSG00000072756,darkred,
ENSG00000119912,darkred,
ENSG00000197448,darkred,
ENSG00000137411,darkred,
ENSG00000115541,darkred,
ENSG00000183617,darkred,
ENSG00000204316,darkred,
ENSG00000137409,darkred,
ENSG00000170855,darkred,
ENSG00000132300,darkred,
ENSG00000006695,darkred,
ENSG00000121057,darkred,
ENSG00000004455,darkred,
ENSG00000175606,darkred,
ENSG00000084092,darkred,
ENSG00000050393,darkred,
ENSG00000111843,darkred,
ENSG00000109390,darkred,
ENSG00000132313,darkred,
ENSG00000170906,darkred,
ENSG00000148459,darkred,
ENSG00000122912,darkred,
ENSG00000005187,darkred,
ENSG00000156170,darkred,
ENSG00000109424,darkred,
ENSG00000164466,darkred,
ENSG00000182512,darkred,
ENSG00000187024,darkred,
ENSG00000181991,darkred,
ENSG00000196236,darkred,
ENSG00000164951,darkred,
ENSG00000167969,darkred,
ENSG00000183032,darkred,
ENSG00000197119,darkred,
ENSG00000162241,darkred,
ENSG00000013306,darkred,
ENSG00000119013,darkred,
ENSG00000076043,darkred,
ENSG00000171766,darkred,
ENSG00000132286,darkred,
ENSG00000283977,darkred,
ENSG00000104835,darkred,
ENSG00000016391,darkred,
ENSG00000173141,darkred,
ENSG00000213563,darkred,
ENSG00000103356,darkred,
ENSG00000137106,darkred,
ENSG00000103707,darkred,
ENSG00000049883,darkred,
ENSG00000093144,darkred,
ENSG00000112855,darkred,
ENSG00000189043,darkred,
ENSG00000186010,darkred,
ENSG00000178307,darkred,
ENSG00000161653,darkred,
ENSG00000133835,darkred,
ENSG00000003509,darkred,
ENSG00000065154,darkred,
ENSG00000136897,darkred,
ENSG00000131174,darkred,
ENSG00000146282,darkred,
ENSG00000204237,darkred,
ENSG00000147592,darkred,
ENSG00000174886,darkred,
ENSG00000175756,darkred,
ENSG00000170791,darkred,
ENSG00000182199,darkred,
ENSG00000065911,darkred,
ENSG00000176623,darkred,
ENSG00000021826,darkred,
ENSG00000180992,darkred,
ENSG00000160439,darkred,
ENSG00000188917,darkred,
ENSG00000062582,darkred,
ENSG00000183978,darkred,
ENSG00000104687,darkred,
ENSG00000167136,darkred,
ENSG00000105552,darkred,
ENSG00000172171,darkred,
ENSG00000167107,darkred,
ENSG00000100416,darkred,
ENSG00000175110,darkred,
ENSG00000002549,darkred,
ENSG00000148672,darkred,
ENSG00000117305,darkred,
ENSG00000189283,darkred,
ENSG00000090263,darkred,
ENSG00000151413,darkred,
ENSG00000083099,darkred,
ENSG00000156968,darkred,
ENSG00000261130,darkred,
ENSG00000179271,darkred,
ENSG00000108064,darkred,
ENSG00000059573,darkred,
ENSG00000151093,darkred,
ENSG00000143374,darkred,
ENSG00000136270,darkred,
ENSG00000164983,darkred,
ENSG00000125995,darkred,
ENSG00000126432,darkred,
ENSG00000120675,darkred,
ENSG00000181061,darkred,
ENSG00000174109,darkred,
ENSG00000140983,darkred,
ENSG00000160785,darkred,
ENSG00000116882,darkred,
ENSG00000155463,darkred,
ENSG00000164209,darkred,
ENSG00000240857,darkred,
ENSG00000156411,darkred,
ENSG00000169239,darkred,
ENSG00000068120,darkred,
ENSG00000277972,darkred,
ENSG00000100577,darkred,
ENSG00000160471,darkred,
ENSG00000167699,darkred,
ENSG00000060971,darkred,
ENSG00000005469,darkred,
ENSG00000258429,darkred,
ENSG00000240230,darkred,
ENSG00000145020,darkred,
ENSG00000090857,darkred,
ENSG00000123213,darkred,
ENSG00000178096,darkred,
ENSG00000158578,darkred,
ENSG00000164284,darkred,
ENSG00000164904,darkred,
ENSG00000127554,darkred,
ENSG00000184903,darkred,
ENSG00000131055,darkred,
ENSG00000154719,darkred,
ENSG00000109576,darkred,
ENSG00000165775,darkred,
ENSG00000120992,darkred,
ENSG00000163114,darkred,
ENSG00000112031,darkred,
ENSG00000130299,darkred,
ENSG00000163738,darkred,
ENSG00000136758,darkred,
ENSG00000119673,darkred,
ENSG00000139428,darkred,
ENSG00000143224,darkred,
ENSG00000117528,darkred,
ENSG00000142082,darkred,
ENSG00000166816,darkred,
ENSG00000278845,darkred,
ENSG00000130921,darkred,
ENSG00000148950,darkred,
ENSG00000140521,darkred,
ENSG00000123472,darkred,
ENSG00000135441,darkred,
ENSG00000136010,darkred,
ENSG00000163626,darkred,
ENSG00000080819,darkred,
ENSG00000112992,darkred,
ENSG00000172992,darkred,
ENSG00000155380,darkred,
ENSG00000107819,darkred,
ENSG00000102910,darkred,
ENSG00000008311,darkred,
ENSG00000184047,darkred,
ENSG00000187581,darkred,
ENSG00000176894,darkred,
ENSG00000113492,darkred,
ENSG00000135423,darkred,
ENSG00000184831,darkred,
ENSG00000240303,darkred,
ENSG00000164241,darkred,
ENSG00000241935,darkred,
ENSG00000011295,darkred,
ENSG00000182768,darkred,
ENSG00000179152,darkred,
ENSG00000140905,darkred,
ENSG00000124523,darkred,
ENSG00000166123,darkred,
ENSG00000214736,darkred,
ENSG00000114023,darkred,
ENSG00000115657,darkred,
ENSG00000133315,darkred,
ENSG00000128311,darkred,
ENSG00000198804,darkred,
ENSG00000117640,darkred,
ENSG00000100445,darkred,
ENSG00000132837,darkred,
ENSG00000102078,darkred,
ENSG00000100372,darkred,
ENSG00000125611,darkred,
ENSG00000158793,darkred,
ENSG00000180185,darkred,
ENSG00000156026,darkred,
ENSG00000135929,darkred,
ENSG00000198763,darkred,
ENSG00000198886,darkred,
ENSG00000198786,darkred,
ENSG00000014641,darkred,
ENSG00000138399,darkred,
ENSG00000102738,darkred,
ENSG00000144908,darkred,
ENSG00000106246,darkred,
ENSG00000138029,darkred,
ENSG00000043514,darkred,
ENSG00000088766,darkred,
ENSG00000168237,darkred,
ENSG00000164933,darkred,
ENSG00000124608,darkred,
ENSG00000157036,darkred,
ENSG00000106153,darkred,
ENSG00000117009,darkred,
ENSG00000144040,darkred,
ENSG00000006744,darkred,
ENSG00000233276,darkred,
ENSG00000205560,darkred,
ENSG00000065833,darkred,
ENSG00000214253,darkred,
ENSG00000169230,darkred,
ENSG00000175564,darkred,
ENSG00000153291,darkred,
ENSG00000075303,darkred,
ENSG00000125648,darkred,
ENSG00000114735,darkred,
ENSG00000114120,darkred,
ENSG00000162600,darkred,
ENSG00000165046,darkred,
ENSG00000157379,darkred,
ENSG00000148175,darkred,
ENSG00000138382,darkred,
ENSG00000175806,darkred,
ENSG00000167799,darkred,
ENSG00000163864,darkred,
ENSG00000144659,darkred,
ENSG00000254858,darkred,
ENSG00000131473,darkred,
ENSG00000173208,darkred,
ENSG00000160688,darkred,
ENSG00000144182,darkred,
ENSG00000100889,darkred,
ENSG00000152620,darkred,
ENSG00000159399,darkred,
ENSG00000128309,darkred,
ENSG00000166321,darkred,
ENSG00000278540,darkred,
ENSG00000183044,darkred,
ENSG00000134240,darkred,
ENSG00000112294,darkred,
ENSG00000223572,darkred,
ENSG00000237289,darkred,
ENSG00000241878,darkred,
ENSG00000065518,darkred,
ENSG00000127540,darkred,
ENSG00000035141,darkred,
ENSG00000175768,darkred,
ENSG00000115317,darkred,
ENSG00000105220,darkred,
ENSG00000125356,darkred,
ENSG00000198727,darkred,
ENSG00000143774,darkred,
ENSG00000180902,darkred,
ENSG00000125741,darkred,
ENSG00000198074,darkred,
ENSG00000107537,darkred,
ENSG00000164182,darkred,
ENSG00000130159,darkred,
ENSG00000175193,darkred,
ENSG00000283765,darkred,
ENSG00000198015,darkred,
ENSG00000110011,darkred,
ENSG00000217930,darkred,
ENSG00000072210,darkred,
ENSG00000164398,darkred,
ENSG00000156521,darkred,
ENSG00000124532,darkred,
ENSG00000144827,darkred,
ENSG00000111911,darkred,
ENSG00000101417,darkred,
ENSG00000128694,darkred,
ENSG00000164978,darkred,
ENSG00000103018,darkred,
ENSG00000132463,darkred,
ENSG00000204568,darkred,
ENSG00000176410,darkred,
ENSG00000121691,darkred,
ENSG00000114956,darkred,
ENSG00000123130,darkred,
ENSG00000154930,darkred,
ENSG00000135002,darkred,
ENSG00000084090,darkred,
ENSG00000111666,darkred,
ENSG00000228253,darkred,
ENSG00000113845,darkred,
ENSG00000166118,darkred,
ENSG00000109854,darkred,
ENSG00000053371,darkred,
ENSG00000128951,darkred,
ENSG00000007202,darkred,
ENSG00000198938,darkred,
ENSG00000109016,darkred,
ENSG00000120662,darkred,
ENSG00000161558,darkred,
ENSG00000205309,darkred,
ENSG00000126858,darkred,
ENSG00000103202,darkred,
ENSG00000136371,darkred,
ENSG00000108439,darkred,
ENSG00000138413,darkred,
ENSG00000165487,darkred,
ENSG00000132570,darkred,
ENSG00000130348,darkred,
ENSG00000063761,darkred,
ENSG00000117592,darkred,
ENSG00000163931,darkred,
ENSG00000184117,darkred,
ENSG00000183747,darkred,
ENSG00000171612,darkred,
ENSG00000169084,darkred,
ENSG00000232859,darkred,
ENSG00000169228,darkred,
ENSG00000162396,darkred,
ENSG00000172590,darkred,
ENSG00000177192,darkred,
ENSG00000125166,darkred,
ENSG00000198840,darkred,
ENSG00000110455,darkred,
ENSG00000141378,darkred,
ENSG00000087157,darkred,
ENSG00000164830,darkred,
ENSG00000143353,darkred,
ENSG00000177692,darkred,
ENSG00000148834,darkred,
ENSG00000136877,darkred,
ENSG00000105518,darkred,
ENSG00000269743,darkred,
ENSG00000183773,darkred,
ENSG00000008394,darkred,
ENSG00000179869,darkred,
ENSG00000242114,darkred,
ENSG00000258947,darkred,
ENSG00000181924,darkred,
ENSG00000196290,darkred,
ENSG00000169972,darkred,
ENSG00000139410,darkred,
ENSG00000087088,darkred,
ENSG00000088888,darkred,
ENSG00000165792,darkred,
ENSG00000076555,darkred,
ENSG00000081181,darkred,
ENSG00000107951,darkred,
ENSG00000164051,darkred,
ENSG00000175600,darkred,
ENSG00000087470,darkred,
ENSG00000171204,darkred,
ENSG00000117481,darkred,
ENSG00000111058,darkred,
ENSG00000124098,darkred,
ENSG00000101546,darkred,
ENSG00000145354,darkred,
ENSG00000172878,darkred,
ENSG00000168710,darkred,
ENSG00000136783,darkred,
ENSG00000069509,darkred,
ENSG00000151726,darkred,
ENSG00000203667,darkred,
ENSG00000103160,darkred,
ENSG00000159231,darkred,
ENSG00000213965,darkred,
ENSG00000013583,darkred,
ENSG00000110536,darkred,
ENSG00000247077,darkred,
ENSG00000168393,darkred,
ENSG00000147465,darkred,
ENSG00000205981,darkred,
ENSG00000256269,darkred,
ENSG00000036473,darkred,
ENSG00000115944,darkred,
ENSG00000156398,darkred,
ENSG00000169710,darkred,
ENSG00000158828,darkred,
ENSG00000144120,darkred,
ENSG00000198431,darkred,
ENSG00000185875,darkred,
ENSG00000137700,darkred,
ENSG00000160752,darkred,
ENSG00000067064,darkred,
ENSG00000177302,darkred,
ENSG00000181867,darkred,
ENSG00000171989,darkred,
ENSG00000204842,darkred,
ENSG00000066855,darkred,
ENSG00000153904,darkred,
ENSG00000099968,darkred,
ENSG00000174173,darkred,
ENSG00000097021,darkred,
ENSG00000029639,darkred,
ENSG00000004059,darkred,
ENSG00000168288,darkred,
ENSG00000166199,darkred,
ENSG00000143811,darkred,
ENSG00000231500,darkred,
ENSG00000215845,darkred,
ENSG00000072042,darkred,
ENSG00000173641,darkred,
ENSG00000102897,darkred,
ENSG00000141447,darkred,
ENSG00000160957,darkred,
ENSG00000229833,darkred,
ENSG00000156515,darkred,
ENSG00000104381,darkred,
ENSG00000122033,darkred,
ENSG00000076248,darkred,
ENSG00000149124,darkred,
ENSG00000176974,darkred,
ENSG00000063241,darkred,
ENSG00000150787,darkred,
ENSG00000113593,darkred,
ENSG00000159199,darkred,
ENSG00000174326,darkred,
ENSG00000151552,darkred,
ENSG00000118596,darkred,
ENSG00000150967,darkred,
ENSG00000123815,darkred,
ENSG00000105793,darkred,
ENSG00000100300,darkred,
ENSG00000167996,darkred,
ENSG00000104907,darkred,
ENSG00000100902,darkred,
ENSG00000133597,darkred,
ENSG00000087008,darkred,
ENSG00000111737,darkred,
ENSG00000279170,darkred,
ENSG00000134056,darkred,
ENSG00000172840,darkred,
ENSG00000155189,darkred,
ENSG00000175567,darkred,
ENSG00000147454,darkred,
ENSG00000155287,darkred,
ENSG00000145832,darkred,
ENSG00000077713,darkred,
ENSG00000140107,darkred,
ENSG00000181240,darkred,
ENSG00000162461,darkred,
ENSG00000100266,darkred,
ENSG00000122729,darkred,
ENSG00000076242,darkred,
ENSG00000100714,darkred,
ENSG00000132394,darkred,
ENSG00000120915,darkred,
ENSG00000116133,darkred,
ENSG00000165609,darkred,
ENSG00000107745,darkred,
ENSG00000142168,darkred,
ENSG00000183569,darkred,
ENSG00000167716,darkred,
ENSG00000178057,darkred,
ENSG00000163170,darkred,
ENSG00000145247,darkred,
ENSG00000136444,darkred,
ENSG00000144959,darkred,
ENSG00000159685,darkred,
ENSG00000111669,darkred,
ENSG00000118246,darkred,
ENSG00000131779,darkred,
ENSG00000184857,darkred,
ENSG00000154358,darkred,
ENSG00000166347,darkred,
ENSG00000140451,darkred,
ENSG00000163586,darkred,
ENSG00000101986,darkred,
ENSG00000111640,darkred,
ENSG00000067221,darkred,
ENSG00000155368,darkred,
ENSG00000241973,darkred,
ENSG00000138035,darkred,
ENSG00000155957,darkred,
